,param,beta
3030,52_61,3.212241531147683e-08
3031,52_62,2.1185842463816506e-08
3032,52_63,3.341779788035604e-08
3033,52_64,3.300736357133289e-08
3034,52_65,3.861300435812982e-08
3035,52_66,2.2917115714523027e-08
3036,52_67,-7.17973346605198e-08
3037,52_68,2.064486393148262e-08
3038,52_69,3.642846239468477e-08
3039,52_70,4.079276807994311e-08
3040,52_71,-4.72388011551824e-08
3041,52_72,-1.522361006188122e-08
3042,52_73,-2.1787627842993073e-08
3043,52_74,-2.5098538451790758e-08
3044,52_75,-1.171926748321508e-08
3045,52_76,-1.3115611526277157e-07
3046,52_77,-7.40762682357452e-08
3047,52_78,-4.769948157434207e-08
3048,52_79,-7.451706518642737e-08
3049,52_80,1.8353718291696997e-08
3050,52_81,-7.012751234396417e-08
3051,52_82,-5.273617561550797e-08
3052,53_54,1.299321169471429e-08
3053,53_55,2.942081987695775e-08
3054,53_56,-1.5513170169984626e-08
3055,53_57,5.515118742225164e-08
3056,53_58,-4.345043054813936e-08
3057,53_59,5.907317052253767e-08
3058,53_60,4.563090310350011e-08
3059,53_61,5.01596202034298e-08
3060,53_62,8.479878293640401e-08
3061,53_63,8.97311551251194e-08
3062,53_64,5.705478461456034e-08
3063,53_65,1.1708877115773824e-09
3064,53_66,-2.0038872372169482e-08
3065,53_67,-1.8557895245220667e-08
3066,53_68,6.368323603387776e-08
3067,53_69,5.874860535748572e-08
3068,53_70,5.324032763854923e-08
3069,53_71,5.988757629969283e-08
3070,53_72,-1.5483089597583656e-08
3071,53_73,4.850271699584953e-09
3072,53_74,-1.7198201217171513e-08
3073,53_75,-1.5747561995916877e-08
3074,53_76,-1.1567287230409305e-07
3075,53_77,-1.3899938862037372e-07
3076,53_78,-1.1552003524174368e-07
3077,53_79,-5.298753978941445e-08
3078,53_80,-3.082917819464618e-08
3079,53_81,-3.324489235356632e-08
3080,53_82,-5.4278877737060684e-08
3081,54_55,-5.627735287090238e-09
3082,54_56,-1.6769630866732983e-08
3083,54_57,5.474930515591885e-08
3084,54_58,-3.022441005236068e-08
3085,54_59,9.00013007191268e-08
3086,54_60,7.304873781879343e-08
3087,54_61,4.090983079852463e-08
3088,54_62,9.098547451027461e-08
3089,54_63,1.0851827059781232e-07
3090,54_64,5.345658533215701e-08
3091,54_65,-4.772508881302674e-09
3092,54_66,-3.19391741383236e-08
3093,54_67,-1.1405059084398726e-08
3094,54_68,5.7913999820993534e-08
3095,54_69,6.072047723032182e-08
3096,54_70,4.745996307380776e-08
3097,54_71,6.475431050744281e-08
3098,54_72,-1.4805649388877375e-08
3099,54_73,-1.8778126650188803e-10
3100,54_74,-1.886059832221439e-08
3101,54_75,-1.4399837075790602e-08
3102,54_76,-9.559793275241886e-08
3103,54_77,-1.3112309086452596e-07
3104,54_78,-1.1441169813010772e-07
3105,54_79,-4.766971497247214e-08
3106,54_80,-4.2785040819761274e-08
3107,54_81,-2.3546666872457774e-08
3108,54_82,-3.822020973840092e-08
3109,55_56,4.448392709678027e-08
3110,55_57,5.634791286758602e-08
3111,55_58,1.576824853847263e-09
3112,55_59,4.3982339358544175e-09
3113,55_60,-1.6830170240079336e-08
3114,55_61,-5.2591395452842205e-08
3115,55_62,1.1795775571962213e-08
3116,55_63,4.8188793332926114e-08
3117,55_64,5.5030195858911754e-08
3118,55_65,1.5539868724525156e-08
3119,55_66,-9.293637183034053e-09
3120,55_67,6.035836909602486e-08
3121,55_68,2.1002170500571252e-08
3122,55_69,9.643202103607158e-10
3123,55_70,5.100021074730467e-10
3124,55_71,1.7343749931109284e-09
3125,55_72,-1.6319187286915936e-08
3126,55_73,1.6514280643372105e-08
3127,55_74,4.178051084911363e-08
3128,55_75,3.6025714667971905e-08
3129,55_76,-7.184629363317314e-08
3130,55_77,-1.3966202889993256e-07
3131,55_78,-1.2622441422541447e-07
3132,55_79,5.6387143203246724e-08
3133,55_80,-9.458464893710298e-08
3134,55_81,5.326389235693057e-09
3135,55_82,-2.9774523855313853e-08
3136,56_57,1.2546220735532654e-08
3137,56_58,3.8672989721324475e-08
3138,56_59,-6.850786778511326e-08
3139,56_60,-4.36066850837413e-08
3140,56_61,-6.433293585860557e-08
3141,56_62,2.2844234717380705e-08
3142,56_63,-1.7910589504571494e-08
3143,56_64,1.9845520448307087e-08
3144,56_65,-3.48756238718721e-08
3145,56_66,2.7333953131905853e-08
3146,56_67,8.818149608439897e-08
3147,56_68,1.0780468449554256e-08
3148,56_69,-1.0233980998308219e-08
3149,56_70,-1.2094927982815224e-08
3150,56_71,1.7141038568726336e-08
3151,56_72,5.5780653500971714e-08
3152,56_73,6.411972732484502e-08
3153,56_74,8.217582266710771e-08
3154,56_75,6.069722445331842e-08
3155,56_76,-3.1263733537980495e-08
3156,56_77,-1.2027326464424324e-07
3157,56_78,-1.0835123088416975e-07
3158,56_79,2.0473173796890132e-08
3159,56_80,-4.143917032701807e-09
3160,56_81,5.203504845004261e-08
3161,56_82,-5.934099203027798e-09
3162,57_58,5.462162527455335e-08
3163,57_59,2.838067695191687e-08
3164,57_60,4.0720666561904125e-08
3165,57_61,7.180631431004194e-09
3166,57_62,1.9088089481053305e-08
3167,57_63,-2.4565057032925048e-08
3168,57_64,-2.4944921928753287e-08
3169,57_65,-4.556314830321156e-08
3170,57_66,5.7781500742219026e-08
3171,57_67,1.1960279464235764e-07
3172,57_68,8.338082733686919e-09
3173,57_69,1.0423772993575358e-08
3174,57_70,1.4739991114692161e-09
3175,57_71,-1.8941908434925116e-08
3176,57_72,6.585657214941139e-08
3177,57_73,4.791303636669888e-08
3178,57_74,9.136965090624095e-09
3179,57_75,-7.290975107402578e-09
3180,57_76,-7.150520519792195e-08
3181,57_77,-1.4357082054309933e-07
3182,57_78,-1.0451730292207768e-07
3183,57_79,-2.19485658643196e-08
3184,57_80,2.603820847437372e-09
3185,57_81,6.905284415930346e-08
3186,57_82,2.7011631400888937e-10
3187,58_59,8.223480197993779e-09
3188,58_60,-8.965524872780725e-09
3189,58_61,-9.865692813673812e-11
3190,58_62,-7.016293318970788e-08
3191,58_63,-1.1451455379404464e-07
3192,58_64,-1.2204883832224392e-07
3193,58_65,-9.045064513413693e-08
3194,58_66,3.152193842870197e-08
3195,58_67,1.6762129351396303e-08
3196,58_68,-1.4813371920499967e-08
3197,58_69,2.1847863503885727e-08
3198,58_70,4.464831743657047e-08
3199,58_71,-4.6268142637429185e-08
3200,58_72,8.481677461542427e-08
3201,58_73,6.67412375453075e-08
3202,58_74,-1.6932129332188518e-08
3203,58_75,-1.0704676048960966e-08
3204,58_76,-5.454886877524356e-08
3205,58_77,-6.707165206618145e-08
3206,58_78,-4.257812203904383e-08
3207,58_79,4.992454801154814e-08
3208,58_80,4.9847370879533405e-08
3209,58_81,1.1553220023300617e-08
3210,58_82,1.934076232592211e-08
3211,59_60,-9.82090199385111e-08
3212,59_61,-8.311521489092796e-08
3213,59_62,9.171924294016136e-09
3214,59_63,-1.435325431623676e-08
3215,59_64,-6.30050521711419e-09
3216,59_65,5.301124118263272e-09
3217,59_66,-2.5670401082484065e-08
3218,59_67,-1.0373144790576849e-07
3219,59_68,-4.4707281692006686e-08
3220,59_69,9.526402860011442e-08
3221,59_70,3.280785639110801e-08
3222,59_71,8.143419874363995e-08
3223,59_72,-2.2707720543548726e-08
3224,59_73,-2.624005282926393e-08
3225,59_74,-2.1240678936560793e-07
3226,59_75,-1.8269185958437218e-07
3227,59_76,-1.985530256674091e-08
3228,59_77,-3.447357812225495e-08
3229,59_78,-5.954161686582118e-08
3230,59_79,-1.979194528959093e-08
3231,59_80,5.6781009217358505e-08
3232,59_81,-1.2025709470345836e-08
3233,59_82,3.6898896059586027e-08
3234,60_61,-4.232967011616281e-08
3235,60_62,3.15201160166905e-08
3236,60_63,-1.6456963354968706e-08
3237,60_64,-3.6088479012122685e-08
3238,60_65,-1.7664018169113878e-08
3239,60_66,-4.331862284751608e-08
3240,60_67,-8.135104047108908e-08
3241,60_68,1.0444081923832902e-08
3242,60_69,4.165051905425713e-08
3243,60_70,1.012528550232895e-08
3244,60_71,4.478869571247271e-08
3245,60_72,-9.96249491574903e-08
3246,60_73,-1.0162345516727257e-07
3247,60_74,-3.2320173111464333e-07
3248,60_75,-2.6232275824866604e-07
3249,60_76,1.2394237500585127e-08
3250,60_77,1.519964903763504e-08
3251,60_78,6.532929091122683e-09
3252,60_79,-1.4070827214053718e-08
3253,60_80,5.666124355804043e-08
3254,60_81,1.9555699851500262e-08
3255,60_82,7.287231327461295e-08
3256,61_62,4.238646927335676e-08
3257,61_63,3.170251970476846e-08
3258,61_64,-4.100625079366029e-08
3259,61_65,-3.9699593222089025e-08
3260,61_66,-1.0762467930566399e-07
3261,61_67,-4.368069047485837e-08
3262,61_68,-3.4162922806146635e-08
3263,61_69,1.0231989416417271e-07
3264,61_70,1.17694589736222e-07
3265,61_71,-1.4806757453189303e-08
3266,61_72,-2.4099504239684177e-08
3267,61_73,-8.384401854918931e-08
3268,61_74,-1.7977763404908477e-07
3269,61_75,-1.532473843648708e-07
3270,61_76,3.6487936523431914e-09
3271,61_77,-2.6047048713159106e-10
3272,61_78,-2.2195911505813948e-09
3273,61_79,-5.5953855352303836e-08
3274,61_80,4.327554437297094e-08
3275,61_81,-2.1671204513386654e-08
3276,61_82,1.4253158511394728e-08
3277,62_63,9.260984396687464e-09
3278,62_64,2.6060185825979185e-08
3279,62_65,-3.048559112069419e-08
3280,62_66,-3.2748025613239565e-09
3281,62_67,-6.519284685157534e-08
3282,62_68,5.979339995136498e-08
3283,62_69,8.903988077355933e-08
3284,62_70,6.781915451853743e-08
3285,62_71,8.126255105774372e-08
3286,62_72,-2.4908129903805313e-08
3287,62_73,-4.465348715672263e-08
3288,62_74,-1.353892829191095e-07
3289,62_75,-1.2045508564907533e-07
3290,62_76,8.556700687745765e-08
3291,62_77,3.248289114993745e-08
3292,62_78,1.766166008510416e-08
3293,62_79,-4.187928363033938e-08
3294,62_80,-6.73246089730361e-08
3295,62_81,-9.192783429356111e-09
3296,62_82,-4.592019301506167e-08
3297,63_64,3.908614249580416e-08
3298,63_65,1.4272047534046393e-09
3299,63_66,-1.1972778878943019e-08
3300,63_67,1.4882473263907383e-08
3301,63_68,5.353722572080303e-08
3302,63_69,9.136286765453333e-08
3303,63_70,7.563575660867492e-08
3304,63_71,3.6946915184910736e-08
3305,63_72,3.991983777160366e-08
3306,63_73,2.9113171844369564e-09
3307,63_74,-2.418312804216475e-08
3308,63_75,-3.819662694213348e-09
3309,63_76,9.652437969434983e-08
3310,63_77,5.257351478703142e-08
3311,63_78,7.003572143265637e-08
3312,63_79,-3.9102601530211064e-08
3313,63_80,1.6874003421162378e-08
3314,63_81,6.361903981066459e-09
3315,63_82,1.490539670686187e-08
3316,64_65,5.559236783561523e-08
3317,64_66,2.596653094112703e-08
3318,64_67,2.1237284678074377e-08
3319,64_68,-8.814772235828226e-09
3320,64_69,3.43575733440453e-09
3321,64_70,2.428970764173005e-08
3322,64_71,1.1857684441723455e-08
3323,64_72,2.2373444068669455e-08
3324,64_73,2.299282940274224e-09
3325,64_74,7.425419511839223e-08
3326,64_75,6.275192861526335e-08
3327,64_76,8.776946343122835e-08
3328,64_77,8.279006712124474e-08
3329,64_78,1.408000954008415e-07
3330,64_79,-5.348057950502324e-08
3331,64_80,-2.005270196583876e-08
3332,64_81,-6.082099396282729e-09
3333,64_82,3.780908422200217e-09
3334,65_66,-8.712750006248058e-08
3335,65_67,-4.4965957510056596e-08
3336,65_68,-5.807809883788026e-08
3337,65_69,-5.078108982864982e-08
3338,65_70,-6.099510447232486e-08
3339,65_71,-9.418693349782106e-09
3340,65_72,-6.924853442242101e-08
3341,65_73,-6.251275817169848e-08
3342,65_74,3.515611786499088e-08
3343,65_75,6.584031216484187e-08
3344,65_76,-1.6593858558937529e-10
3345,65_77,1.208205282641205e-08
3346,65_78,3.703517420113635e-08
3347,65_79,2.1670449586700533e-08
3348,65_80,2.5997575432278185e-08
3349,65_81,-9.853839199690342e-08
3350,65_82,-2.4121470240242455e-08
3351,66_67,-1.8001519391483418e-08
3352,66_68,-5.0569122685805527e-08
3353,66_69,-4.3460764487741865e-08
3354,66_70,-5.985566119573594e-08
3355,66_71,-5.414523030306189e-08
3356,66_72,2.6200953894841514e-08
3357,66_73,4.2989029476034516e-08
3358,66_74,8.375589531884616e-09
3359,66_75,2.42763885192386e-09
3360,66_76,-4.356441900819517e-09
3361,66_77,7.207401329729227e-08
3362,66_78,6.970211476007443e-08
3363,66_79,-4.0736047965779734e-08
3364,66_80,9.527219229435559e-08
3365,66_81,-6.250549615008442e-08
3366,66_82,-3.732597663171007e-09
3367,67_68,-1.321793570690307e-08
3368,67_69,5.669086134800589e-10
3369,67_70,-3.4186781009694758e-09
3370,67_71,-7.738128875477107e-08
3371,67_72,4.2091544137849514e-08
3372,67_73,3.7599187727616345e-08
3373,67_74,7.77667278316908e-08
3374,67_75,7.051017977022908e-08
3375,67_76,3.808735674344101e-08
3376,67_77,4.0853944506799134e-08
3377,67_78,9.211957381009487e-08
3378,67_79,-6.276108096839051e-08
3379,67_80,6.664252492899537e-08
3380,67_81,3.191329303700874e-08
3381,67_82,-7.408129098457685e-08
3382,68_69,-2.910726253882311e-08
3383,68_70,-3.898730153530505e-08
3384,68_71,1.8586880701046294e-08
3385,68_72,-1.0371235731436739e-08
3386,68_73,-2.926023633116529e-08
3387,68_74,4.314577565544302e-09
3388,68_75,1.4837755902740378e-08
3389,68_76,-7.9505613650641e-08
3390,68_77,-1.0791330113253603e-07
3391,68_78,-5.959973409164684e-08
3392,68_79,3.212548763552956e-08
3393,68_80,-6.033383611897588e-08
3394,68_81,4.902906136213002e-08
3395,68_82,-6.431700131320786e-09
3396,69_70,-1.1577834894077277e-08
3397,69_71,7.007048271044323e-09
3398,69_72,6.222903773919989e-08
3399,69_73,8.556034379489933e-08
3400,69_74,1.7078910940677133e-07
3401,69_75,1.2377120904616723e-07
3402,69_76,-1.0655891986895615e-07
3403,69_77,-1.617337944178257e-07
3404,69_78,-1.3630792714693198e-07
3405,69_79,-1.59158426899712e-08
3406,69_80,2.548767951101823e-08
3407,69_81,-7.287445180008378e-08
3408,69_82,-1.3097829127116176e-07
3409,70_71,-3.612523394889267e-08
3410,70_72,9.188870758525929e-08
3411,70_73,8.717553620574565e-08
3412,70_74,1.559347983559368e-07
3413,70_75,1.1083661045041908e-07
3414,70_76,-7.454284815977062e-08
3415,70_77,-1.1773404273471808e-07
3416,70_78,-1.123179985000275e-07
3417,70_79,-2.99404339884919e-08
3418,70_80,8.046421021341792e-08
3419,70_81,-3.177878751945107e-08
3420,70_82,-7.795712811222634e-08
3421,71_72,2.3770309453975335e-08
3422,71_73,5.14622965611321e-08
3423,71_74,8.425687313384056e-08
3424,71_75,6.180383104894806e-08
3425,71_76,-3.614085783718397e-08
3426,71_77,-8.298382871715816e-08
3427,71_78,-1.0236872148919403e-07
3428,71_79,6.7363582535196e-09
3429,71_80,8.471924102669377e-08
3430,71_81,-3.078049653831091e-08
3431,71_82,-2.755422691803072e-08
3432,72_73,4.109006381176599e-09
3433,72_74,-3.3645327650474164e-08
3434,72_75,-4.6996068271058704e-08
3435,72_76,2.049811791177077e-08
3436,72_77,-2.3149590406233865e-08
3437,72_78,-3.853276021518221e-08
3438,72_79,2.990174769874977e-08
3439,72_80,1.9647864915279012e-08
3440,72_81,-2.0631882032390954e-09
3441,72_82,-4.3066614168715365e-08
3442,73_74,-6.177325975734326e-08
3443,73_75,-6.693240280138378e-08
3444,73_76,4.568997987540664e-08
3445,73_77,-3.4944003657375444e-08
3446,73_78,-5.557516412810824e-08
3447,73_79,6.244500432333496e-08
3448,73_80,2.5751786693202317e-08
3449,73_81,3.220847785603923e-08
3450,73_82,2.4894101166659883e-09
3451,74_75,-2.4488006191271785e-08
3452,74_76,9.184265082234687e-09
3453,74_77,-2.54834376967901e-08
3454,74_78,-2.006654313387152e-08
3455,74_79,-4.3752792577911774e-08
3456,74_80,-3.383265591254433e-08
3457,74_81,-3.858988012809967e-08
3458,74_82,-3.255777046837876e-08
3459,75_76,-2.1485045047134734e-08
3460,75_77,-5.530623103667358e-08
3461,75_78,-2.478772510030464e-08
3462,75_79,-5.8781358185304336e-08
3463,75_80,-2.1734372016572574e-09
3464,75_81,-3.903994739818976e-08
3465,75_82,-5.036541624828639e-08
3466,76_77,-1.2823698226372276e-08
3467,76_78,-1.6838166210681812e-08
3468,76_79,2.414144389140445e-08
3469,76_80,1.377812414815326e-08
3470,76_81,-5.7589198322880096e-08
3471,76_82,-3.302682469589151e-08
3472,77_78,1.1806917146962812e-08
3473,77_79,5.175251428764796e-08
3474,77_80,7.786385780107238e-08
3475,77_81,-5.722316667264778e-08
3476,77_82,1.751606541553302e-08
3477,78_79,2.117532439552443e-09
3478,78_80,6.837127457754564e-08
3479,78_81,-4.928919039171884e-08
3480,78_82,2.0421878189912956e-08
3481,79_80,2.385291729022686e-08
3482,79_81,-2.3312483019732154e-08
3483,79_82,1.0135496263052691e-08
3484,80_81,-3.658817573241287e-08
3485,80_82,2.69788322255086e-08
3486,81_82,-1.5985560244080128e-10
